FIPS,County,ST,Neighboring,UrbanPop-2010,RuralPop-2010,MedianHouseholdInc-2008-12,Elevation-ft,TotalArea-sqmi,LandArea-sqmi,WaterArea-sqmi
12009,Brevard,FL,12127120951209712061,515803,27573,49099,30,155700,101566,54133
12011,Broward,FL,12025120211205112099,1747770,296,51603,16,132286,120979,11308
12013,Calhoun,FL,1206312039120771204512005,4751,9874,32480,130,57431,56733,698
12015,Charlotte,FL,121151202712055120431205112071,145765,14213,44596,10,85830,68028,17802
12017,Citrus,FL,12075120831211912053,92483,48753,39034,50,77329,58170,19160
12019,Clay,FL,120011200312007120311210712109,162295,28570,59649,20,64355,60436,3919
12021,Collier,FL,1207112051120111202512087,294236,27284,56104,4,230502,199832,30669
12023,Columbia,FL,120471212112041120011212512003131011306513299,25623,41908,37534,195,80133,79757,375
12027,DeSoto,FL,121151208112049120551204312015,18741,16121,35683,63,63948,63706,242
12029,Dixie,FL,12123120671204112075,3773,12649,35476,42,86365,70505,15860
12031,Duval,FL,12089120031201912109,839100,25163,48906,24,91845,76219,15626
12033,Escambia,FL,010030105312113,272910,24709,43806,112,87470,65646,21824
12035,Flagler,FL,121091210712127,85819,9877,48134,5,57082,48546,8536
12037,Franklin,FL,120451207712129,3691,7858,37428,10,102649,53472,49177
12039,Gadsden,FL,12063120131207712073132531308713131,16060,30329,35593,245,52853,51633,1220
12041,Gilchrist,FL,120291206712121120231200112075,2724,14215,36521,42,35524,34968,556
12043,Glades,FL,1202712055120931208512099120511207112015,3783,9101,35219,22,98685,80601,18084
12045,Gulf,FL,12005120131207712037,3635,12228,39535,13,75556,56401,19155
12047,Hamilton,FL,1207912121120231318513101,5404,9395,36875,190,51906,51379,527
12049,Hardee,FL,1208112057121051205512027,14473,13258,36115,119,63834,63778,56
12051,Hendry,FL,1207112015120431209312085120991201112021,24309,14831,35736,16,119000,115275,3725
12053,Hernando,FL,120171211912101,139302,33476,41098,240,58902,47254,11648
12055,Highlands,FL,12027120491210512097120931204312015,77976,20810,35350,133,110603,101661,8942
12057,Hillsborough,FL,1210312101121051204912081,1186045,43181,49450,19,126576,102021,24555
12059,Holmes,FL,1213112133120630106101069,4230,15697,34928,50,48905,47878,1027
12061,Indian River,FL,12009120971209312111,131171,6857,45274,20,61701,50287,11413
12063,Jackson,FL,12059121331200512013120771203901061010691325313087,12256,37490,38917,130,95456,91776,3680
12065,Jefferson,FL,120731212912079121231327513027,0,14761,41163,148,63654,59810,3844
12067,Lafayette,FL,1212312079121211204112029,0,8870,44180,42,54791,54341,450
12069,Lake,FL,12119120831212712117120951209712105,239858,57194,45663,125,115696,93838,21858
12071,Lee,FL,12015120431205112021,582741,36013,48453,15,121246,78451,42795
12073,Leon,FL,120651212912077120391313113275,241576,33911,45915,55,70179,66685,3494
12075,Levy,FL,1202912041120011208312017,3244,37557,35093,7,141279,111821,29459
12077,Liberty,FL,12013120631203912073121291203712045,0,8365,39225,55,84312,83556,756
12079,Madison,FL,12065121211206712123120471302713185,3843,15381,34361,190,71568,69595,1974
12081,Manatee,FL,1211512027120491210512057,304140,18693,47910,20,89268,74293,14975
12083,Marion,FL,12075120011210712127120691211912017,228502,102796,39770,25,166261,158455,7806
12085,Martin,FL,1209912051120431209312111,133915,12403,50573,10,75283,54346,20936
12086,Miami-Dade,FL,120871202112011,2486340,10095,43464,7,243118,189772,53347
12087,Monroe,FL,1202512021,66721,6369,53418,5,373752,98328,275424
12089,Nassau,FL,12003120311304913039,38016,35298,57163,25,72592,64864,7728
12091,Okaloosa,FL,12113121310105301039,158944,21878,54118,60,108208,93025,15183
12093,Okeechobee,FL,120551210512097120611211112085120991205112043,25378,14618,34289,45,89191,76891,12300
12095,Orange,FL,120691211712127120091209712105,1122554,23402,48429,108,100326,90343,9983
12097,Osceola,FL,12069120951200912061120931205512105,247671,21014,44887,65,150591,132745,17845
12099,Palm Beach,FL,1201112051120431209312085,1306371,13763,52806,15,238301,196976,41325
12101,Pasco,FL,1205312119121051205712103,420707,43990,43787,190,86845,74689,12157
12103,Pinellas,FL,1205712101,913939,2603,46051,8,60813,27380,33433
12105,Polk,FL,12057121011211912069120951209712093120551204912081,520749,81346,43606,214,201055,179784,21271
12107,Putnam,FL,12001120071201912109120351212712083,32599,41765,34429,20,82692,72762,9930
12109,St. Johns,FL,12031120191210712035,144860,45179,64346,15,82153,60066,22087
12111,St. Lucie,FL,120611209312085,268463,9326,43923,25,68811,57193,11618
12113,Santa Rosa,FL,120331209101053,119600,31772,57491,112,117378,101160,16217
12115,Sarasota,FL,120811202712015,363054,16394,48900,20,72534,55587,16948
12117,Seminole,FL,120691209512127,409370,13348,58577,17,34529,30922,3607
12119,Sumter,FL,120171208312069121051210112053,60756,32664,46981,75,57983,54693,3289
12121,Suwannee,FL,1207912047120231204112067,6994,34557,36159,195,69226,68855,370
12123,Taylor,FL,12065120791206712029,6933,15637,34634,42,123220,104331,18890
12125,Union,FL,12023120031200712001,5057,10478,43750,128,24975,24356,620
12127,Volusia,FL,12009120951211712069120831210712035,445414,49179,43419,30,143244,110103,33140
12129,Wakulla,FL,12037120771207312065,11794,18982,53385,17,73573,60642,12931
12131,Walton,FL,120911205912133120050103901061,20297,34746,44254,230,123959,103762,20197
12133,Washington,FL,12131120591206312005,3846,21050,38536,130,61595,58280,3315
13001,Appling,GA,132791326713305132291300513161,5208,13028,35875,170,51226,50708,518
13003,Atkinson,GA,1306913299130651317313019,0,8375,28682,290,34453,33938,515
13005,Bacon,GA,1316113001132291329913069,3408,7688,33557,198,28582,25858,2725
13007,Baker,GA,130371309513205130871320113099,0,3451,24219,175,34914,34194,719
13009,Baldwin,GA,1323713141133031331913169,29654,16066,35278,360,26741,25784,957
13011,Banks,GA,131371325713119131951315713139,1135,17260,40162,1470,23389,23209,180
13013,Barrow,GA,131391315713059132191329713135,48514,20853,51202,700,16294,16031,263
13015,Bartow,GA,13129132271305713067132231323313115,64874,35283,49543,752,47011,45954,1057
13017,Ben Hill,GA,1331513271130691315513287,11638,5996,29162,371,25391,25012,379
13019,Berrien,GA,13155130691317313185130751327713003,4601,14685,31506,290,45788,45190,599
13021,Bibb,GA,132071316913289131531322513079,133132,22415,37920,354,25537,24976,560
13023,Bleckley,GA,132891331913175130911323513153,6324,6739,37853,400,21913,21587,326
13025,Brantley,GA,132291330513127130391304913299,102,18309,37374,145,44720,44236,484
13027,Brooks,GA,132751307113075131851207912065,4704,11539,35284,170,49780,49305,475
13029,Bryan,GA,1310313051131791310913031,14408,15825,63818,22,45446,43597,1849
13031,Bulloch,GA,13029131091304313107131651325113103,36314,33903,34403,190,68863,67281,1582
13033,Burke,GA,1325113165131071316313245450034501145005,5830,17486,31597,145,83498,82697,802
13035,Butts,GA,131511321713159132071317113255,5218,18437,50722,655,18804,18439,365
13037,Calhoun,GA,130611324313273130951300713099,0,6694,30042,340,28358,28037,321
13039,Camden,GA,13127130251304912089,34630,15883,54155,13,78186,61303,16884
13043,Candler,GA,1310713031131091326713279,3633,7365,35833,190,24886,24304,581
13045,Carroll,GA,1314313223130971312113077131490111101029,64299,46228,46704,985,50384,49908,476
13047,Catoosa,GA,13313132954706547011,45973,17969,46143,665,16246,16216,30
13049,Charlton,GA,1329913025130391208912003,5961,6210,39511,13,78237,77358,880
13051,Chatham,GA,130291310345053,253184,11944,45653,46,63226,42644,20583
13053,Chattahoochee,GA,132151326313197133071325901113,7941,3326,48684,385,25117,24874,243
13055,Chattooga,GA,13295131291311501019,11041,14974,32825,800,31356,31334,22
13057,Cherokee,GA,13129132271308513117131211306713015,177687,36659,67928,870,43441,42167,1273
13059,Clarke,GA,1315713195132211321913013,109875,6839,33846,700,12104,11920,183
13061,Clay,GA,132391324313037130990106701005,0,3183,22582,340,21723,19538,2185
13063,Clayton,GA,1312113089131511325513113,257121,2303,42569,930,14433,14157,276
13065,Clinch,GA,131731300313299131011200312023,2690,4108,33967,170,82399,80022,2377
13067,Cobb,GA,1301513057130971312113223,686384,1694,65180,1010,34452,33955,497
13069,Coffee,GA,1327113161130051329913003130191315513017,14154,28202,35583,240,60265,57510,2755
13071,Colquitt,GA,133211327713075130271327513205,18677,26821,33186,340,55664,54415,1249
13073,Columbia,GA,132451318913181450654503745003,103922,20131,67295,145,30760,29009,1751
13075,Cook,GA,1327713019131851302713071,6986,10226,35983,240,23320,22716,604
13077,Coweta,GA,13149132851319913255131131312113045,85388,41929,60675,990,44582,44089,492
13079,Crawford,GA,1320713021132251326913293,0,12630,39403,354,32645,32489,157
13081,Crisp,GA,130931331513287133211317713261,12416,11023,32320,308,28095,27258,837
13083,Dade,GA,0104901071132954706547115,4636,11997,41677,797,17416,17398,18
13085,Dawson,GA,13123131111318713139131171305713227,4397,17933,53289,1430,21441,21083,358
13087,Decatur,GA,13253132011300713205131311203912063,12118,15724,30061,120,62317,59714,2603
13089,DeKalb,GA,1312113135132471315113063,690073,1820,51252,1010,27114,26758,356
13091,Dodge,GA,133151323513271133091317513023,6053,15743,36042,400,50311,49589,722
13093,Dooly,GA,131931315313235133151308113261,6912,8006,30789,308,39728,39194,534
13095,Dougherty,GA,132731317713321132051300713037,81364,13201,31789,180,33463,32869,594
13097,Douglas,GA,13045131211306713223,111540,20863,54526,1219,20103,20007,96
13099,Early,GA,13061130371300713201132530106901067,3748,7260,29772,300,51635,51259,375
13101,Echols,GA,1318513173130651202312047,0,4034,27933,170,42072,41489,583
13103,Effingham,GA,130511302913031132514504945053,17215,35035,62953,190,48293,47770,523
13105,Elbert,GA,1318113317132211319513147450074500145065,5925,14241,35053,690,37422,35106,2316
13107,Emanuel,GA,13031130331304313163131651316713209132671327913283,7484,15114,31675,325,69018,68060,958
13109,Evans,GA,1304313031130291317913267,4259,6741,36602,170,18687,18285,402
13111,Fannin,GA,13291131871308513123132134713937039,0,23682,35446,1917,39196,38672,524
13113,Fayette,GA,13121130631325513077,87195,19372,81242,990,19932,19434,498
13115,Floyd,GA,1305513129130151323301019,60851,35466,41442,637,51847,50991,855
13117,Forsyth,GA,1308513139131351312113057,158097,17414,87585,1300,24717,22402,2315
13119,Franklin,GA,1314713195130111325745073,2445,19639,32179,690,26645,26150,495
13121,Fulton,GA,13067130571311713135130891306313113130771304513097,910660,9921,57664,1010,53432,52663,769
13123,Gilmer,GA,131111318713085132271312913213,3496,24796,37257,1440,43125,42654,471
13125,Glascock,GA,13301131631330313141,0,3082,32346,510,14445,14374,71
13127,Glynn,GA,13039130251330513191,63250,16376,49986,13,58525,41975,16549
13129,Gordon,GA,133131321313123132271305713015131151305513295,26733,28453,40661,650,35804,35581,223
13131,Grady,GA,1308713205132751207312039,9414,15597,32206,265,46026,45453,574
13133,Greene,GA,132191322113265131411323713211,2759,13235,40728,690,40621,38744,1878
13135,Gwinnett,GA,13121131171313913013132971308913247,801411,3910,61944,950,43678,43038,639
13137,Habersham,GA,13241132811331113139130111325745073,17749,25292,41894,1470,27903,27674,229
13139,Hall,GA,131371301113157130131313513117130851318713311,142747,36937,52174,1170,42929,39278,3651
13141,Hancock,GA,13301131251330313009132371313313265,3622,5807,22716,590,47868,47184,684
13143,Haralson,GA,01029132331322313045,6516,22264,39227,980,28318,28217,101
13145,Harris,GA,132851319913263132150108101017,1062,30962,68816,575,47296,46387,909
13147,Hart,GA,1310513195131194507345007,6438,18775,35647,690,25695,23239,2455
13149,Heard,GA,1328513077130450111101017,0,11834,39947,990,30109,29603,506
13151,Henry,GA,132551306313089132471321713035,175672,28250,62377,930,32655,32213,442
13153,Houston,GA,13023132351309313193132251328913021,125963,13937,56265,354,37992,37554,438
13155,Irwin,GA,1301713069130191327713287,3366,6172,38770,371,36276,35434,842
13157,Jackson,GA,131951305913219130131313913011,24185,36300,53393,920,34310,33966,344
13159,Jasper,GA,132371316913207130351321713211,2535,11365,43768,655,37346,36816,530
13161,Jeff Davis,GA,13279130011300513069132711330913209,4594,10474,35203,120,33540,33074,466
13163,Jefferson,GA,1330313167131071303313189132451312513301,3273,13657,27612,325,52967,52648,318
13165,Jenkins,GA,13251130311310713033,2827,5513,27039,195,35247,34728,519
13167,Johnson,GA,131631310713283131751331913303,3452,6528,34521,215,30659,30301,358
13169,Jones,GA,13009133191328913021132071315913237,9256,19413,53085,360,39542,39393,148
13171,Lamar,GA,1303513207132931323113255,7167,11150,39224,925,18583,18350,233
13173,Lanier,GA,1300313065131011318513019,2910,7168,41867,240,19979,18526,1453
13175,Laurens,GA,13283133091309113023132891331913167,20999,27435,35912,215,81847,80730,1117
13177,Lee,GA,1326113081133211309513273,18046,10252,58400,355,36173,35578,595
13179,Liberty,GA,1302913109132671318313191,48757,14696,44295,92,60253,48980,11273
13181,Lincoln,GA,1307313189133171310545065,0,7996,34347,630,25730,21038,4692
13183,Long,GA,13179131911330513267,2699,11765,40044,92,40381,40029,352
13185,Lowndes,GA,12047120791301913101130271317313075,79517,29716,38348,170,51058,49607,1451
13187,Lumpkin,GA,133111329113111131231308513139,4812,25154,44595,1430,28420,28293,126
13189,McDuffie,GA,13301131811307313317131631324513265,8540,13335,38855,510,26639,25746,893
13191,McIntosh,GA,13179131831330513127,3682,10651,39506,80,57389,42430,14959
13193,Macon,GA,132251315313093132611324913269,6900,7840,30906,327,40599,40064,535
13195,Madison,GA,13119131471310513221130591315713011,2284,25836,41404,690,28559,28231,328
13197,Marion,GA,132631326913249132611330713053,0,8742,33875,700,36748,36600,148
13199,Meriwether,GA,13077132551323113293132631314513285,3676,18316,37660,800,50541,50122,418
13201,Miller,GA,13099130071308713253,0,6125,32432,173,28366,28242,124
13205,Mitchell,GA,13095133211307113275131311308713007,10689,12809,32838,173,51382,51208,174
13207,Monroe,GA,13035131591316913021130791329313171,5224,21200,47323,360,39781,39566,215
13209,Montgomery,GA,1330913279132831310713161,118,9005,33569,155,24469,23952,517
13211,Morgan,GA,132971321913133132371315913217,4401,13467,44908,690,35462,34735,727
13213,Murray,GA,133131312913123131114701147139,11838,27790,36928,765,34666,34447,220
13215,Muscogee,GA,1314513263130530108101113,184231,5654,41443,385,22101,21639,462
13217,Newton,GA,132471329713211131591303513151,68727,31231,51336,770,27920,27216,704
13219,Oconee,GA,13059132211313313211132971301313157,16300,16508,77571,700,18637,18429,208
13221,Oglethorpe,GA,13195131051331713265131331321913059,111,14788,42428,630,44204,43901,303
13223,Paulding,GA,131431304513097130671301513233,113784,28540,63190,1200,31434,31222,212
13225,Peach,GA,1307913021131531319313269,17109,10586,41488,490,15130,15027,103
13227,Pickens,GA,1312913123130851305713015,7916,21515,50829,1465,23271,23206,65
13229,Pierce,GA,1300113305130251329913005,3873,14885,39326,145,34323,31649,2674
13231,Pike,GA,13255131711329313199,185,17684,56658,925,21940,21609,332
13233,Polk,GA,131151301513223131430101901029,20148,21327,38861,785,31214,31033,181
13235,Pulaski,GA,1302313091133151309313153,3999,8011,34659,245,25121,24903,218
13237,Putnam,GA,132111313313141130091316913159,4043,17175,40115,655,36069,34464,1605
13239,Quitman,GA,1325913243130610100501067,676,1837,32750,340,16056,15124,933
13241,Rabun,GA,1328113137450733711337043,3372,12904,32995,1940,37688,36999,689
13243,Randolph,GA,132591330713273130371306113239,3811,3908,32688,355,43087,42824,264
13245,Richmond,GA,130731318913163130334503745003,182066,18483,38952,145,32859,32433,427
13247,Rockdale,GA,1308913135132971321713151,72490,12725,54704,770,13210,12979,231
13249,Schley,GA,13197132691319313261,0,5010,40612,385,16782,16691,92
13251,Screven,GA,130311303313165131034500545049,3076,11517,34634,195,65587,64510,1077
13253,Seminole,GA,130991320113087010691206312039,2745,5984,28909,120,25656,23523,2133
13255,Spalding,GA,1323113199130771311313063131511303513171,37406,26667,40655,925,19959,19647,312
13257,Stephens,GA,13137130111311945073,10846,15329,37535,1019,18420,17913,507
13259,Stewart,GA,010050111313053132391324313307,0,6058,28222,476,46361,45873,488
13261,Sumter,GA,1324913193130931308113177132731330713197,19106,13713,33528,476,49265,48270,996
13263,Talbot,GA,13199132931326913197130531321513145,420,6445,26750,700,39476,39139,337
13265,Taliaferro,GA,131331314113189132211330113317,0,1717,24390,690,19535,19461,74
13267,Tattnall,GA,1310713043131091317913183133051300113279,8106,17414,36520,170,48835,47940,895
13269,Taylor,GA,13263132931307913225131931324913197,0,8906,28402,385,37970,37669,301
13271,Telfair,GA,130911330913161130691301713315,8747,7753,24469,120,44401,43730,671
13273,Terrell,GA,133071326113177130951303713243,4466,4849,32855,355,33770,33544,226
13275,Thomas,GA,131311320513071130271207312065,24139,20581,31471,210,55222,54460,762
13277,Tift,GA,133211328713155130191307513071,23757,16361,37033,360,26879,25891,987
13279,Toombs,GA,13001130431310713161132091326713283,13324,13899,31757,170,37099,36400,699
13281,Towns,GA,1329113311131371324137043,0,10471,35843,1917,17198,16656,542
13283,Treutlen,GA,131751316713107132791320913309,2832,4053,35960,215,20245,19944,301
